exp,verb,item,sent,bias,isHigh ,gender,score,score_raw,score_gil,score_mbert
ic_mismatch,rispetta,7,il cameriere rispetta la cameriera perché è [+male].,13,1,m,,0.0192878577,0.09994327882,0.1593945057
ic_mismatch,rispetta,7,il cameriere rispetta la cameriera perché è [+female].,13,0,f,,0.2511655968,0.1899019459,0.2000294899
ic_mismatch,rispetta,7,la cameriera rispetta il cameriere perché è [+male].,13,0,m,,0.3251620615,0.2628806806,0.2121397944
ic_mismatch,rispetta,7,la cameriera rispetta il cameriere perché è [+female].,13,1,f,,0.0194833833,0.09744854877,0.1286220334
ic_mismatch,ricorda,7,il cameriere ricorda la cameriera perché è [+male].,8,1,m,,0.0314652291,0.07646378269,0.08720325341
ic_mismatch,ricorda,7,il cameriere ricorda la cameriera perché è [+female].,8,0,f,,0.2602224569,0.2719687396,0.3251594382
ic_mismatch,ricorda,7,la cameriera ricorda il cameriere perché è [+male].,8,0,m,,0.4047823807,0.3222647561,0.1176870064
ic_mismatch,ricorda,7,la cameriera ricorda il cameriere perché è [+female].,8,1,f,,0.0111099184,0.05831931345,0.2577804797
ic_mismatch,detesta,7,il cameriere detesta la cameriera perché è [+male].,11,1,m,,0.0233714143,0.08832988236,0.1784204874
ic_mismatch,detesta,7,il cameriere detesta la cameriera perché è [+female].,11,0,f,,0.3557127086,0.2947279713,0.1301881988
ic_mismatch,detesta,7,la cameriera detesta il cameriere perché è [+male].,11,0,m,,0.438690363,0.3347908589,0.1934901974
ic_mismatch,detesta,7,la cameriera detesta il cameriere perché è [+female].,11,1,f,,0.0228245696,0.04741480015,0.1199976443
ic_mismatch,invidia,7,il cameriere invidia la cameriera perché è [+male].,25,1,m,,0.0388351455,0.07450214215,0.1450418051
ic_mismatch,invidia,7,il cameriere invidia la cameriera perché è [+female].,25,0,f,,0.3596201101,0.270130164,0.1736388499
ic_mismatch,invidia,7,la cameriera invidia il cameriere perché è [+male].,25,0,m,,0.4818168883,0.3075068067,0.1771029772
ic_mismatch,invidia,7,la cameriera invidia il cameriere perché è [+female].,25,1,f,,0.0147876544,0.03875237238,0.121289963
ic_mismatch,accompagna in macchina,8,il signore accompagna in macchina la signora perché è [+male].,35,1,m,,0.0840959512,0.06178839505,0.1344162294
ic_mismatch,accompagna in macchina,8,il signore accompagna in macchina la signora perché è [+female].,35,0,f,,0.2277768143,0.2801028197,0.4034099036
ic_mismatch,accompagna in macchina,8,la signora accompagna in macchina il signore perché è [+male].,35,0,m,,0.3619339271,0.2700701244,0.4081841932
ic_mismatch,accompagna in macchina,8,la signora accompagna in macchina il signore perché è [+female].,35,1,f,,0.0137022689,0.1065433701,0.129902469
ic_mismatch,da spintone,8,il signore da spintone alla signora perché è [+male].,64,1,m,,0.1022522943,0.1117829625,0.2333880909
ic_mismatch,da spintone,8,il signore da spintone alla signora perché è [+female].,64,0,f,,0.1478815353,0.1828873225,0.148801716
ic_mismatch,da spintone,8,la signora da spintone al signore perché è [+male].,64,0,m,,0.1377195348,0.1230281759,0.07873682363
ic_mismatch,da spintone,8,la signora da spintone al signore perché è [+female].,64,1,f,,0.1263873295,0.1834308775,0.357311346
ic_mismatch,pettina,8,il signore pettina la signora perché è [+male].,43.75,1,m,,0.0222873297,0.03932918189,0.09392515372
ic_mismatch,pettina,8,il signore pettina la signora perché è [+female].,43.75,0,f,,0.3265712573,0.3438929645,0.3931154422
ic_mismatch,pettina,8,la signora pettina il signore perché è [+male].,43.75,0,m,,0.3174559218,0.237006038,0.3544630954
ic_mismatch,pettina,8,la signora pettina il signore perché è [+female].,43.75,1,f,,0.0441601467,0.1113701242,0.112117519
ic_mismatch,abbraccia,8,il signore abbraccia la signora perché è [+male].,44,1,m,,0.0816490967,0.03404928045,0.09546533832
ic_mismatch,abbraccia,8,il signore abbraccia la signora perché è [+female].,44,0,f,,0.190047117,0.2859235117,0.4387720748
ic_mismatch,abbraccia,8,la signora abbraccia il signore perché è [+male].,44,0,m,,0.2482554894,0.2210757611,0.2924640201
ic_mismatch,abbraccia,8,la signora abbraccia il signore perché è [+female].,44,1,f,,0.0311027318,0.1422262867,0.2099874394
ic_mismatch,schiaffeggia,8,il signore schiaffeggia la signora perché è [+male].,71,1,m,,0.0818194435,0.05802472541,0.09919672145
ic_mismatch,schiaffeggia,8,il signore schiaffeggia la signora perché è [+female].,71,0,f,,0.228419452,0.2412393996,0.4163052067
ic_mismatch,schiaffeggia,8,la signora schiaffeggia il signore perché è [+male].,71,0,m,,0.3249323629,0.1829750803,0.229749612
ic_mismatch,schiaffeggia,8,la signora schiaffeggia il signore perché è [+female].,71,1,f,,0.0384785444,0.1211781064,0.2501212541
ic_mismatch,balla con,8,il signore balla con la signora perché è [+male].,41.25,1,m,,0.0826534331,0.08772295341,0.2515837221
ic_mismatch,balla con,8,il signore balla con la signora perché è [+female].,41.25,0,f,,0.2177255447,0.2309333147,0.131615786
ic_mismatch,balla con,8,la signora balla con il signore perché è [+male].,41.25,0,m,,0.2255671164,0.1315625198,0.06255193159
ic_mismatch,balla con,8,la signora balla con il signore perché è [+female].,41.25,1,f,,0.1142644417,0.1943135418,0.4173790639
ic_mismatch,bacia,8,il signore bacia la signora perché è [+male].,35,1,m,,0.0803824714,0.06795742037,0.2018223975
ic_mismatch,bacia,8,il signore bacia la signora perché è [+female].,35,0,f,,0.184040315,0.2362642498,0.2729070688
ic_mismatch,bacia,8,la signora bacia il signore perché è [+male].,35,0,m,,0.2380321976,0.1711461446,0.18092836
ic_mismatch,bacia,8,la signora bacia il signore perché è [+female].,35,1,f,,0.0650851633,0.1571467114,0.3200382174
ic_mismatch,trattiene,8,il signore trattiene la signora perché è [+male].,37.5,1,m,,0.009582581,0.04396424815,0.05280445656
ic_mismatch,trattiene,8,il signore trattiene la signora perché è [+female].,37.5,0,f,,0.2646385436,0.225223816,0.5433265439
ic_mismatch,trattiene,8,la signora trattiene il signore perché è [+male].,37.5,0,m,,0.2546128384,0.1845675455,0.4446719787
ic_mismatch,trattiene,8,la signora trattiene il signore perché è [+female].,37.5,1,f,,0.0057004318,0.107005721,0.1220725279
ic_mismatch,telefona,8,il signore telefona alla signora perché è [+male].,20,1,m,,0.1806168668,0.1136615309,0.3720010244
ic_mismatch,telefona,8,il signore telefona alla signora perché è [+female].,20,0,f,,0.1270084823,0.2096042614,0.09710796096
ic_mismatch,telefona,8,la signora telefona al signore perché è [+male].,20,0,m,,0.3272085218,0.1929743094,0.1008178064
ic_mismatch,telefona,8,la signora telefona al signore perché è [+female].,20,1,f,,0.060139833,0.1644160831,0.3806788762
ic_mismatch,fa solletico,8,il signore fa solletico alla signora perché è [+male].,73.75,1,m,,0.1409772001,0.0893226699,0.07227800542
ic_mismatch,fa solletico,8,il signore fa solletico alla signora perché è [+female].,73.75,0,f,,0.0855854633,0.1899742265,0.4308241191
ic_mismatch,fa solletico,8,la signora fa solletico al signore perché è [+male].,73.75,0,m,,0.13839815,0.1008609287,0.1509875188
ic_mismatch,fa solletico,8,la signora fa solletico al signore perché è [+female].,73.75,1,f,,0.0813651853,0.1820265059,0.3228217488
ic_mismatch,lusinga,8,il signore lusinga la signora perché è [+male].,40,1,m,,0.0929723997,0.0464163078,0.09264583443
ic_mismatch,lusinga,8,il signore lusinga la signora perché è [+female].,40,0,f,,0.2336297878,0.1921358877,0.4103315714
ic_mismatch,lusinga,8,la signora lusinga il signore perché è [+male].,40,0,m,,0.2533148509,0.1336937854,0.3087786365
ic_mismatch,lusinga,8,la signora lusinga il signore perché è [+female].,40,1,f,,0.0642888425,0.124028834,0.1567213065
ic_mismatch,disobbedisce,8,il signore disobbedisce alla signora perché è [+male].,72,1,m,,0.2331621181,0.1489002355,0.2498263606
ic_mismatch,disobbedisce,8,il signore disobbedisce alla signora perché è [+female].,72,0,f,,0.0871505546,0.168012687,0.2806770618
ic_mismatch,disobbedisce,8,la signora disobbedisce al signore perché è [+male].,72,0,m,,0.2097943835,0.1463071052,0.08435460529
ic_mismatch,disobbedisce,8,la signora disobbedisce al signore perché è [+female].,72,1,f,,0.1054634596,0.1898574904,0.5203824112
ic_mismatch,aiuta,8,il signore aiuta la signora perché è [+male].,52,1,m,,0.0508367489,0.0577656622,0.1533393986
ic_mismatch,aiuta,8,il signore aiuta la signora perché è [+female].,52,0,f,,0.2368999873,0.2091995254,0.2770077237
ic_mismatch,aiuta,8,la signora aiuta il signore perché è [+male].,52,0,m,,0.3004497588,0.1428024536,0.08645505831
ic_mismatch,aiuta,8,la signora aiuta il signore perché è [+female].,52,1,f,,0.0125383232,0.1455398481,0.3889121859
ic_mismatch,imbroglia,8,il signore imbroglia la signora perché è [+male].,80,1,m,,0.1079458622,0.1136607416,0.1281259398
ic_mismatch,imbroglia,8,il signore imbroglia la signora perché è [+female].,80,0,f,,0.1964550302,0.2462107269,0.3319096066
ic_mismatch,imbroglia,8,la signora imbroglia il signore perché è [+male].,80,0,m,,0.3184608342,0.196340187,0.2442891273
ic_mismatch,imbroglia,8,la signora imbroglia il signore perché è [+female].,80,1,f,,0.0534989838,0.1708915709,0.2165377946
ic_mismatch,inganna,8,il signore inganna la signora perché è [+male].,79,1,m,,0.1592558557,0.1438780949,0.1116599441
ic_mismatch,inganna,8,il signore inganna la signora perché è [+female].,79,0,f,,0.1561654499,0.2011265196,0.4111085309
ic_mismatch,inganna,8,la signora inganna il signore perché è [+male].,79,0,m,,0.1985556697,0.1772217466,0.2186132758
ic_mismatch,inganna,8,la signora inganna il signore perché è [+female].,79,1,f,,0.1341132307,0.1718028244,0.2865465465
ic_mismatch,tradisce,8,il signore tradisce la signora perché è [+male].,79,1,m,,0.1804426848,0.2148745297,0.09477100999
ic_mismatch,tradisce,8,il signore tradisce la signora perché è [+female].,79,0,f,,0.1665341184,0.1847564587,0.5649089449
ic_mismatch,tradisce,8,la signora tradisce il signore perché è [+male].,79,0,m,,0.2746291752,0.2053729352,0.2937903423
ic_mismatch,tradisce,8,la signora tradisce il signore perché è [+female].,79,1,f,,0.0962147629,0.1986664506,0.322515995
ic_mismatch,sorprende,8,il signore sorprende la signora perché è [+male].,86,1,m,,0.1072783158,0.04906978505,0.1081025742
ic_mismatch,sorprende,8,il signore sorprende la signora perché è [+female].,86,0,f,,0.1791509539,0.1760792127,0.5067471404
ic_mismatch,sorprende,8,la signora sorprende il signore perché è [+male].,86,0,m,,0.2317172354,0.1240053475,0.2712208411
ic_mismatch,sorprende,8,la signora sorprende il signore perché è [+female].,86,1,f,,0.0797183029,0.1054452942,0.3114361411
ic_mismatch,salva,8,il signore salva la signora perché è [+male].,66,1,m,,0.0397425811,0.0735841142,0.1764407533
ic_mismatch,salva,8,il signore salva la signora perché è [+female].,66,0,f,,0.3566674264,0.256625283,0.4527051211
ic_mismatch,salva,8,la signora salva il signore perché è [+male].,66,0,m,,0.3892302853,0.1866672565,0.3028961478
ic_mismatch,salva,8,la signora salva il signore perché è [+female].,66,1,f,,0.0228148098,0.1795064025,0.316971481
ic_mismatch,incoraggia,8,il signore incoraggia la signora perché è [+male].,45,1,m,,0.0409472268,0.006166774314,0.08350145351
ic_mismatch,incoraggia,8,il signore incoraggia la signora perché è [+female].,45,0,f,,0.1818633727,0.1878056806,0.3979761532
ic_mismatch,incoraggia,8,la signora incoraggia il signore perché è [+male].,45,0,m,,0.2467526938,0.2274899581,0.1051154992
ic_mismatch,incoraggia,8,la signora incoraggia il signore perché è [+female].,45,1,f,,0,0.02614916349,0.3584875404
ic_mismatch,fa male,8,il signore fa male alla signora perché è [+male].,88,1,m,,0.2630191492,0.1579157771,0.2183550545
ic_mismatch,fa male,8,il signore fa male alla signora perché è [+female].,88,0,f,,0.0993889216,0.1814477872,0.3087518705
ic_mismatch,fa male,8,la signora fa male al signore perché è [+male].,88,0,m,,0.18449661,0.1484797574,0.05958381889
ic_mismatch,fa male,8,la signora fa male al signore perché è [+female].,88,1,f,,0.1619121931,0.2106943945,0.5169965016
ic_mismatch,affescina,8,il signore affescina la signora perché è [+male].,86,1,m,,0.0139350803,0.04973415006,0.09252205049
ic_mismatch,affescina,8,il signore affescina la signora perché è [+female].,86,0,f,,0.3345009033,0.216191181,0.5699132722
ic_mismatch,affescina,8,la signora affescina il signore perché è [+male].,86,0,m,,0.3074985393,0.2614120208,0.2507391312
ic_mismatch,affescina,8,la signora affescina il signore perché è [+female].,86,1,f,,0.0198257114,0.07377081178,0.3391665183
ic_mismatch,piace,8,il signore piace alla signora perché è [+male].,92,1,m,,0.1783284133,0.104014704,0.2300075333
ic_mismatch,piace,8,il signore piace alla signora perché è [+female].,92,0,f,,0.1359386081,0.1644250043,0.1689089049
ic_mismatch,piace,8,la signora piace al signore perché è [+male].,92,0,m,,0.0755348699,0.04846465774,0.0437800592
ic_mismatch,piace,8,la signora piace al signore perché è [+female].,92,1,f,,0.289995021,0.2326766695,0.4746050915
ic_mismatch,diverte,8,il signore diverte la signora perché è [+male].,89,1,m,,0.116026192,0.09798493795,0.1061326425
ic_mismatch,diverte,8,il signore diverte la signora perché è [+female].,89,0,f,,0.190592194,0.2259677802,0.400818304
ic_mismatch,diverte,8,la signora diverte il signore perché è [+male].,89,0,m,,0.261954471,0.155405883,0.1084206701
ic_mismatch,diverte,8,la signora diverte il signore perché è [+female].,89,1,f,,0.0638735187,0.1802112749,0.3945754309
ic_mismatch,crea problemi,8,il signore crea problemi alla signora perché è [+male].,81,1,m,,0.1243442011,0.1087986724,0.1366541833
ic_mismatch,crea problemi,8,il signore crea problemi alla signora perché è [+female].,81,0,f,,0.1162315609,0.1880756915,0.2931772597
ic_mismatch,crea problemi,8,la signora crea problemi al signore perché è [+male].,81,0,m,,0.1511229053,0.1602870617,0.04542452574
ic_mismatch,crea problemi,8,la signora crea problemi al signore perché è [+female].,81,1,f,,0.1075557442,0.1544643282,0.4728861721
ic_mismatch,delude,8,il signore delude la signora perché è [+male].,71,1,m,,0.0335427015,0.08496634755,0.08299853129
ic_mismatch,delude,8,il signore delude la signora perché è [+female].,71,0,f,,0.2400548654,0.215364167,0.5054029122
ic_mismatch,delude,8,la signora delude il signore perché è [+male].,71,0,m,,0.2071068482,0.1818751674,0.2125188321
ic_mismatch,delude,8,la signora delude il signore perché è [+female].,71,1,f,,0.0728342901,0.1756414338,0.2993076341
ic_mismatch,spaventa,8,il signore spaventa la signora perché è [+male].,84,1,m,,0.0895676897,0.1170531814,0.09850588965
ic_mismatch,spaventa,8,il signore spaventa la signora perché è [+female].,84,0,f,,0.2387150894,0.1885331296,0.5012155371
ic_mismatch,spaventa,8,la signora spaventa il signore perché è [+male].,84,0,m,,0.4423373798,0.1579774844,0.384250175
ic_mismatch,spaventa,8,la signora spaventa il signore perché è [+female].,84,1,f,,0.0246365839,0.1557056429,0.1683422431
ic_mismatch,stupisce,8,il signore stupisce la signora perché è [+male].,96,1,m,,0.1083024433,0.1253816299,0.117751579
ic_mismatch,stupisce,8,il signore stupisce la signora perché è [+female].,96,0,f,,0.2391415089,0.1441963059,0.3849805255
ic_mismatch,stupisce,8,la signora stupisce il signore perché è [+male].,96,0,m,,0.1751113958,0.1074758316,0.180337806
ic_mismatch,stupisce,8,la signora stupisce il signore perché è [+female].,96,1,f,,0.1848032004,0.1581104514,0.3101172826
ic_mismatch,infastidisce,8,il signore infastidisce la signora perché è [+male].,76,1,m,,0.1684874189,0.0597001249,0.04969286761
ic_mismatch,infastidisce,8,il signore infastidisce la signora perché è [+female].,76,0,f,,0.1394304619,0.2192055518,0.7012697157
ic_mismatch,infastidisce,8,la signora infastidisce il signore perché è [+male].,76,0,m,,0.2042091102,0.2078167456,0.3985959404
ic_mismatch,infastidisce,8,la signora infastidisce il signore perché è [+female].,76,1,f,,0.1551211523,0.07603115682,0.2521085681
ic_mismatch,annoia,8,il signore annoia la signora perché è [+male].,86,1,m,,0.0680524544,0.05239502527,0.09890485089
ic_mismatch,annoia,8,il signore annoia la signora perché è [+female].,86,0,f,,0.188063947,0.2412124886,0.3978532737
ic_mismatch,annoia,8,la signora annoia il signore perché è [+male].,86,0,m,,0.3595807161,0.3029746711,0.2152837747
ic_mismatch,annoia,8,la signora annoia il signore perché è [+female].,86,1,f,,0.0136026451,0.07022684766,0.2566410406
ic_mismatch,mette in guardia,8,il signore mette in guardia la signora perché è [+male].,42,1,m,,0.0214243201,0.1083754704,0.06926296814
ic_mismatch,mette in guardia,8,il signore mette in guardia la signora perché è [+female].,42,0,f,,0.2276468328,0.2233202052,0.630756065
