exp,verb,item,sent,bias,isHigh ,gender,tf_because_surp,gpt_because_surp,LSTM_avg_because_surp,bert_because_score,tf_result_surp,gpt_result_surp,LSTM_avg_result_surp,bert_result_score,tf_period_surp,gpt_period_surp,LSTM_avg_period_surp,bert_period_score
ic_mismatch,disobeyed,7,The waiter disobeyed the waitress because she,55,0,f,3.672585011,1.732142687,3.276604385,0.2784368992,6.869367599,4.481921673,5.265505362,0.1268119067,11.47605515,5.332556248,5.317383327,0.150969252
ic_mismatch,disobeyed,7,The waitress disobeyed the waiter because he,55,0,m,2.249947071,1.755239487,2.184591131,0.2801021636,4.691720963,3.915876389,3.973147593,0.1506193429,9.516526222,4.749454975,4.1960709,0.1985998452
ic_mismatch,disobeyed,7,The waitress disobeyed the waiter because she,55,1,f,3.814939737,1.296164155,3.07321177,0.1513554454,6.297549725,3.649396896,5.041550665,0.1061742306,11.26339817,3.640995264,5.077641039,0.1108709201
ic_mismatch,disparaged,7,The waiter disparaged the waitress because he,12,1,m,2.180401325,3.582262754,2.291317582,0.09009166062,4.275002956,5.171421051,4.252201948,0.1578418016,9.549369812,4.085258484,3.925421171,0.189996466
ic_mismatch,disparaged,7,The waiter disparaged the waitress because she,12,0,f,2.911612511,0.6344113946,3.234948416,0.701541245,6.661937237,2.778395891,5.421800966,0.232581988,11.52000237,4.482841492,5.061550503,0.2546692491
ic_mismatch,disparaged,7,The waitress disparaged the waiter because he,12,0,m,2.020731688,0.7437006831,2.305771685,0.6053164601,4.388800621,3.826164007,4.248448639,0.2326324731,9.420119286,4.76890564,3.974348297,0.2403782904
ic_mismatch,disparaged,7,The waitress disparaged the waiter because she,12,1,f,4.107456684,4.032355785,3.145922308,0.1321216971,6.509444237,5.389845371,5.28273941,0.111265488,11.24633312,4.329298973,4.909665794,0.09998217225
ic_mismatch,distracted,7,The waiter distracted the waitress because he,53,1,m,3.318495989,1.446705937,2.273072081,0.1564157903,4.642473698,4.959543705,3.953835106,0.1487371176,9.575547218,4.185662746,4.221177149,0.1660709977
ic_mismatch,distracted,7,The waiter distracted the waitress because she,53,0,f,4.04878521,2.309708118,3.163801861,0.1243527681,6.030711174,3.546199799,5.049448128,0.1516661346,11.53315544,4.502976418,5.19172493,0.1000147536
ic_mismatch,distracted,7,The waitress distracted the waiter because he,53,0,m,3.246554136,2.268569231,2.262442427,0.1739940643,5.735071182,4.200659752,3.914400091,0.180453673,9.52910614,4.606920719,4.225917559,0.1660487801
ic_mismatch,distracted,7,The waitress distracted the waiter because she,53,1,f,4.577247143,1.281831861,3.047945604,0.1117013395,7.184000969,4.838606834,4.868252649,0.1103758886,11.34426212,3.975085258,5.010917883,0.09770291299
ic_mismatch,distressed,7,The waiter distressed the waitress because he,60,1,m,2.841841698,1.724492431,2.156280241,0.1930352598,4.986269474,4.779472351,3.991889753,0.149695605,9.552054405,4.400312424,4.068237877,0.2398223579
ic_mismatch,distressed,7,The waiter distressed the waitress because she,60,0,f,3.372053146,1.976067305,3.0753092,0.2780770957,6.982466221,2.849214792,5.103561945,0.1700123101,11.48191833,4.296817303,5.082524261,0.180009976
ic_mismatch,distressed,7,The waitress distressed the waiter because he,60,0,m,2.504490137,1.969258428,2.178285289,0.2884360552,4.824019909,3.432626486,3.978216248,0.1730487049,9.51704216,4.626125336,4.116549177,0.2566178441
ic_mismatch,distressed,7,The waitress distressed the waiter because she,60,1,f,4.151422501,1.569796443,2.990438375,0.1480778009,6.447051525,4.728832245,4.952561464,0.102936998,11.28638077,4.213404179,4.918303452,0.1221868247
ic_mismatch,distrusted,7,The waiter distrusted the waitress because he,-75,1,m,3.509750366,2.446386337,2.232054906,0.1248331517,4.522182465,3.621872902,3.992846699,0.1819866002,9.626791,3.370397568,3.936867008,0.1855676025
ic_mismatch,distrusted,7,The waiter distrusted the waitress because she,-75,0,f,3.92057991,1.070221186,3.168779593,0.6532149315,6.705847263,3.485399723,5.189264889,0.2706693709,11.55851078,4.159525394,5.049390974,0.2131219804
ic_mismatch,distrusted,7,The waitress distrusted the waiter because he,-75,0,m,3.579974651,0.9159439802,2.226643372,0.5716748238,4.591622353,3.667960405,3.991792784,0.2572713494,9.564570427,4.06562233,3.963702049,0.2285209447
ic_mismatch,distrusted,7,The waitress distrusted the waiter because she,-75,1,f,5.409963608,3.293657541,3.090800657,0.1694891751,6.510005474,3.524675369,5.070354834,0.1543503702,11.34118652,3.234148264,4.916337852,0.1019888297
ic_mismatch,divorced,7,The waiter divorced the waitress because he,-21,1,m,2.745423079,2.013996124,2.490822482,0.1876043379,3.971981764,4.824625015,4.148082495,0.1347356588,9.543470383,4.571160316,4.377806129,0.2125412375
ic_mismatch,divorced,7,The waiter divorced the waitress because she,-21,0,f,3.163141251,1.455663323,2.902538924,0.2917345762,5.218667507,4.383051872,4.853890457,0.1313086003,11.45248795,4.968523026,5.072919531,0.1724414378
ic_mismatch,divorced,7,The waitress divorced the waiter because he,-21,0,m,2.871756077,1.416289568,2.486061645,0.3116929233,4.898811817,4.175438881,4.15875597,0.1610434502,9.52436924,4.743887424,4.442814875,0.257814914
ic_mismatch,divorced,7,The waitress divorced the waiter because she,-21,1,f,4.080434799,1.957527161,2.943727493,0.1336255223,4.502626896,4.451158047,4.815373259,0.09525747597,11.29888058,4.09131813,4.906095848,0.1252871752
ic_mismatch,dominated,7,The waiter dominated the waitress because he,3,1,m,4.160820484,2.252983332,2.555345726,0.2070786059,5.246121883,5.208692074,4.162240744,0.1580739915,9.489359856,4.232336998,4.22829175,0.2164077163
ic_mismatch,dominated,7,The waiter dominated the waitress because she,3,0,f,5.414460182,2.272941351,3.241831789,0.2939940393,7.084149837,4.590947628,5.095437126,0.1510957628,11.4995203,4.656713009,5.032602062,0.1594050825
ic_mismatch,dominated,7,The waitress dominated the waiter because he,3,0,m,4.914498806,2.450404167,2.631924906,0.2952130735,5.44854641,4.462889194,4.238810635,0.1666163951,9.490290642,4.727665901,4.341749134,0.2200704217
ic_mismatch,dominated,7,The waitress dominated the waiter because she,3,1,f,5.764185429,1.492350817,3.225651493,0.1636989564,6.7177701,4.567901134,5.04961791,0.1272286028,11.12569523,3.80054903,4.98543211,0.1244695857
ic_mismatch,dreaded,7,The waiter dreaded the waitress because he,-73,1,m,3.133996725,2.300612688,2.249266663,0.07982095331,3.870420694,3.327775002,3.987416191,0.1423375309,9.274852753,3.387094021,3.998030643,0.1514503509
ic_mismatch,dreaded,7,The waiter dreaded the waitress because she,-73,0,f,3.311909437,1.199795723,3.147346802,0.6500314474,5.945878983,4.065225601,5.117750988,0.2564969063,11.32157135,4.041362762,5.03274807,0.3878206611
ic_mismatch,dreaded,7,The waitress dreaded the waiter because he,-73,0,m,3.067975283,1.116189718,2.262595119,0.5826035738,3.823113918,4.511690617,3.97411747,0.2579494119,9.31870842,4.250545025,4.021243486,0.298920542
ic_mismatch,dreaded,7,The waitress dreaded the waiter because she,-73,1,f,4.298624039,2.659860611,2.957338858,0.124200426,6.082440376,2.877751112,4.891217146,0.1088235006,11.02586269,3.146713734,4.807144289,0.09233894944
ic_mismatch,dreamed about,7,The waiter dreamed about the waitress because he,30,1,m,2.738496304,1.77353251,2.317589636,0.04635779187,3.980343342,3.597821951,4.134669962,0.2123506069,9.248920441,3.643239975,3.865780964,0.0278570801
ic_mismatch,dreamed about,7,The waiter dreamed about the waitress because she,30,0,f,3.924730778,2.003718376,3.08720283,0.782994628,6.588340282,4.026622772,5.197885895,0.3883999884,11.31345558,4.520673275,4.845270004,0.7089204788
ic_mismatch,dreamed about,7,The waitress dreamed about the waiter because he,30,0,m,3.362169981,2.001552105,2.351053801,0.7154353857,5.139945984,4.495437145,4.157791042,0.4477132857,9.3054533,4.804272652,3.902176857,0.5822100639
ic_mismatch,dreamed about,7,The waitress dreamed about the waiter because she,30,1,f,3.814444542,1.793924928,2.962664709,0.03802901879,6.100033283,3.220901489,5.062544746,0.09052076936,10.96223927,3.284479856,4.677117386,0.03481450304
ic_mismatch,echoed,7,The waiter echoed the waitress because he,72,1,m,3.00734973,2.297866106,2.27221487,0.1889927387,5.083374023,5.858181953,4.363215075,0.1728299409,9.413604736,4.968914509,4.019978342,0.2038953751
ic_mismatch,echoed,7,The waiter echoed the waitress because she,72,0,f,4.878134251,3.040653944,3.450538359,0.2326289415,6.925209999,6.350327015,5.677229443,0.1553993523,11.40830803,6.345199585,5.285595074,0.1431169659
ic_mismatch,echoed,7,The waitress echoed the waiter because he,72,0,m,3.438336372,3.565430164,2.359116392,0.2493415028,5.138663292,6.162774563,4.438123322,0.1851289272,9.331830978,6.26435709,4.145644045,0.2076226473
ic_mismatch,echoed,7,The waitress echoed the waiter because she,72,1,f,4.734236717,1.777740359,3.198543224,0.1488006115,6.337890148,5.222905636,5.392483711,0.124847427,11.15183353,4.688923359,5.027498026,0.1153125912
ic_mismatch,embraced,7,The waiter embraced the waitress because he,29,1,m,3.135844946,1.967927098,2.421867642,0.1890161335,4.840958118,5.011167049,4.145904131,0.1858894825,9.502953529,4.515140057,3.984462204,0.2186419964
ic_mismatch,embraced,7,The waiter embraced the waitress because she,29,0,f,4.324418545,1.829642057,3.174145446,0.3370939493,7.499937534,4.113885403,5.203932104,0.2142094225,11.4942255,4.477869511,4.935964556,0.1909247786
ic_mismatch,embraced,7,The waitress embraced the waiter because he,29,0,m,3.447037458,1.714500189,2.433448472,0.3563171923,4.545284748,4.623436451,4.16757925,0.2571500242,9.489350319,4.677679539,4.032264347,0.2626464665
ic_mismatch,embraced,7,The waitress embraced the waiter because she,29,1,f,4.596340179,1.880727649,3.11301939,0.1319802105,6.396121025,4.509922504,5.115288429,0.1278963387,11.23137379,4.409371376,4.833854523,0.1157659814
ic_mismatch,employed,7,The waiter employed the waitress because he,-76,1,m,3.360217571,1.671784163,2.517683415,0.1219923496,5.749143124,4.305964947,4.62324564,0.1413211972,9.539312363,4.973221779,4.278202229,0.1793783754
ic_mismatch,employed,7,The waiter employed the waitress because she,-76,0,f,4.306240559,1.803176165,3.187072597,0.5133728981,7.793123722,4.133831978,5.507924385,0.2015866637,11.47603512,5.734795094,5.063027716,0.2065216303
ic_mismatch,employed,7,The waitress employed the waiter because he,-76,0,m,3.581222296,2.097936392,2.498604121,0.4086383283,5.493881226,4.413899899,4.598157415,0.1805724502,9.479560852,5.625253677,4.301928654,0.2080326378
ic_mismatch,employed,7,The waitress employed the waiter because she,-76,1,f,4.878805161,1.605869174,3.23263917,0.1419955939,6.715623856,4.108114243,5.529816723,0.1046155095,11.21503639,4.533104897,5.031211147,0.1288500875
ic_mismatch,encouraged,7,The waiter encouraged the waitress because he,-12,1,m,2.569021702,2.644808054,2.397826443,0.1922059208,4.274429798,5.63712883,4.659118729,0.1404254586,9.518393517,5.132494926,4.18597909,0.183887437
ic_mismatch,encouraged,7,The waiter encouraged the waitress because she,-12,0,f,4.33839941,1.376529574,3.106791553,0.2913134396,6.014529228,3.296729565,5.53724452,0.2154220343,11.629673,4.481228352,5.011364346,0.1455064118
ic_mismatch,encouraged,7,The waitress encouraged the waiter because he,-12,0,m,2.887872934,1.717134118,2.351900687,0.3064184487,4.434689045,3.805434704,4.530211802,0.2146667391,9.527029991,4.863269329,4.1376408,0.2035999298
ic_mismatch,encouraged,7,The waitress encouraged the waiter because she,-12,1,f,4.352416515,2.260065317,3.1060991,0.1511741579,6.23125124,5.427527428,5.442553825,0.1058390588,11.38814449,4.846477032,4.881426926,0.1024760604
ic_mismatch,enlightened,7,The waiter enlightened the waitress because he,0,1,m,3.308187246,2.149511576,2.389983745,0.1930006593,4.172525883,5.273370266,4.4780159,0.1494771987,9.598867416,4.770093441,4.122242575,0.1986766458
ic_mismatch,enlightened,7,The waiter enlightened the waitress because she,0,0,f,4.06146431,2.152030706,3.169649792,0.287327528,6.080037117,3.429320574,5.508255253,0.1827545762,11.54196358,4.69910717,5.060278873,0.1740815938
ic_mismatch,enlightened,7,The waitress enlightened the waiter because he,0,0,m,3.42415452,2.345917463,2.468125596,0.2813003063,4.536389351,3.966289997,4.596780529,0.1676460207,9.568110466,5.005289555,4.208372173,0.1706605703
ic_mismatch,enlightened,7,The waitress enlightened the waiter because she,0,1,f,4.391357422,1.769007921,3.100338802,0.1583019048,6.876749039,5.317683697,5.454042664,0.1108458266,11.31969452,4.613396168,4.920747471,0.100654982
ic_mismatch,enraged,7,The waiter enraged the waitress because he,70,1,m,2.546508074,1.390704036,2.12841867,0.2631973922,4.900713921,4.554847717,4.015063734,0.1675115675,9.574989319,4.018945217,4.086392622,0.2393007427
ic_mismatch,enraged,7,The waiter enraged the waitress because she,70,0,f,4.147953987,2.098171949,3.120048895,0.2182526141,7.193440437,3.180084944,5.202462234,0.1958883107,11.51782227,4.287436485,5.160422897,0.1427430511
ic_mismatch,enraged,7,The waitress enraged the waiter because he,70,0,m,2.461742163,1.657147408,2.104036345,0.2606934309,4.876621246,3.802188396,3.967975903,0.2152794003,9.542275429,4.327532291,4.118471622,0.2251035422
ic_mismatch,enraged,7,The waitress enraged the waiter because she,70,1,f,4.385947227,1.68759799,2.961719255,0.2066128999,6.887785435,4.976399899,4.984700546,0.1169063821,11.34075928,4.106627941,4.947398071,0.1146984622
ic_mismatch,enticed,7,The waiter enticed the waitress because he,70,1,m,2.612604856,1.987593889,2.28097312,0.2713265121,3.991588116,5.21569252,4.412831488,0.1791676432,9.695447922,4.632846355,4.232966089,0.2126476318
ic_mismatch,enticed,7,The waiter enticed the waitress because she,70,0,f,3.538801432,1.43228519,3.077974339,0.3268901408,5.670771599,3.211344004,5.360830393,0.2406172603,11.6235218,4.186197758,5.100528955,0.1404126436
ic_mismatch,enticed,7,The waitress enticed the waiter because he,70,0,m,2.584862709,1.547542572,2.178039675,0.3594131172,4.307156086,3.6959939,4.300776434,0.2498132735,9.653359413,4.581165314,4.166577396,0.1889435649
ic_mismatch,enticed,7,The waitress enticed the waiter because she,70,1,f,4.167297363,1.837604403,3.0754774,0.2535012066,6.394888878,5.577929974,5.329964781,0.1360735446,11.45467663,4.498211861,4.992351151,0.1128127128
ic_mismatch,escorted,7,The waiter escorted the waitress because he,-36,1,m,3.021673203,2.393331766,2.554567327,0.1322009861,4.840250492,4.799249172,4.660239038,0.1349955946,9.611121178,4.684057713,4.500441551,0.1456674933
ic_mismatch,escorted,7,The waiter escorted the waitress because she,-36,0,f,3.521176815,1.730802298,3.105098372,0.4060861766,7.00551033,3.763013124,5.440259314,0.1908364594,11.53862095,4.52251482,5.180596876,0.1368779689
ic_mismatch,escorted,7,The waitress escorted the waiter because he,-36,0,m,2.893612146,1.815112114,2.447093601,0.3944422603,5.490449905,4.239417076,4.560743141,0.2041485608,9.560136795,4.652306557,4.459717474,0.1769203693
ic_mismatch,escorted,7,The waitress escorted the waiter because she,-36,1,f,4.31774807,2.023938894,3.174575624,0.1325274557,6.517271519,4.892130375,5.440472603,0.1008838788,11.37778378,4.546809673,5.131149082,0.09368432313
ic_mismatch,esteemed,7,The waiter esteemed the waitress because he,-53,1,m,3.898384333,2.680637121,2.382989306,0.1830529571,4.489264011,3.719974995,4.347844019,0.1830969751,9.529700279,4.12996006,4.063020411,0.2224772274
ic_mismatch,esteemed,7,The waiter esteemed the waitress because she,-53,0,f,4.850092411,1.1197294,3.251028252,0.5052235126,6.934289455,3.85970211,5.427667751,0.2734429836,11.45254517,4.560791492,5.046818504,0.2339129299
ic_mismatch,esteemed,7,The waitress esteemed the waiter because he,-53,0,m,4.180084705,1.071822882,2.401756878,0.5644786954,4.696768284,3.81402421,4.341639128,0.2704881132,9.50514698,4.637067795,4.11118186,0.2512429655
ic_mismatch,esteemed,7,The waitress esteemed the waiter because she,-53,1,f,5.626028061,3.064079523,3.178170948,0.1570412517,6.402860641,3.833141804,5.301207371,0.1338842213,11.22622681,4.221804142,4.914116697,0.1203253865
ic_mismatch,exalted,7,The waiter exalted the waitress because he,-17,1,m,3.31439662,2.629935026,2.351813626,0.199969247,4.616476059,4.416099548,4.245058918,0.1674070656,9.514457703,4.649518967,4.058034086,0.2069772929
ic_mismatch,exalted,7,The waiter exalted the waitress because she,-17,0,f,4.375432014,1.058843136,3.191228337,0.3913012743,6.40013361,4.054115295,5.339824429,0.2092640251,11.42827892,4.802601337,5.068115978,0.2102681994
ic_mismatch,exalted,7,The waitress exalted the waiter because he,-17,0,m,3.662598848,1.021800756,2.35446063,0.3720157444,4.916194916,4.122328281,4.211499205,0.2083508819,9.46549511,5.021141529,4.070612583,0.2228251696
ic_mismatch,exalted,7,The waitress exalted the waiter because she,-17,1,f,4.954375744,2.929770947,3.065097656,0.18381688,7.136637211,4.473928928,5.139193382,0.1282711774,11.19725323,4.391823769,4.869956141,0.1107626408
ic_mismatch,exasperated,7,The waiter exasperated the waitress because he,74,1,m,3.003374338,2.036478996,2.157676697,0.1954369694,4.593519211,5.047913551,4.057208128,0.1503206789,9.610126495,4.868109226,4.057950993,0.2667011619
