exp,item,sent,hasIC,num,isHIGH,model,lstm_surp
reading,13,The woman waited with the niece of the clerks who were,0,pl,0,LSTM_15,3.238899708
reading,13,The woman waited with the niece of the clerks who were,0,pl,0,LSTM_16,2.77366519
reading,13,The woman waited with the niece of the clerks who were,0,pl,0,LSTM_17,2.945131779
reading,13,The woman waited with the niece of the clerks who were,0,pl,0,LSTM_18,2.852538109
reading,13,The woman waited with the niece of the clerks who were,0,pl,0,LSTM_19,3.28967762
reading,13,The woman waited with the niece of the clerks who were,0,pl,0,LSTM_2,3.189115286
reading,13,The woman waited with the niece of the clerks who were,0,pl,0,LSTM_20,2.828769207
reading,13,The woman waited with the niece of the clerks who were,0,pl,0,LSTM_21,3.065755129
reading,13,The woman waited with the niece of the clerks who were,0,pl,0,LSTM_22,3.468195677
reading,13,The woman waited with the niece of the clerks who were,0,pl,0,LSTM_23,2.968676805
reading,13,The woman waited with the niece of the clerks who were,0,pl,0,LSTM_24,3.193881512
reading,13,The woman waited with the niece of the clerks who were,0,pl,0,LSTM_25,3.483026743
reading,13,The woman waited with the niece of the clerks who were,0,pl,0,LSTM_3,3.463227034
reading,13,The woman waited with the niece of the clerks who were,0,pl,0,LSTM_4,3.524686813
reading,13,The woman waited with the niece of the clerks who were,0,pl,0,LSTM_5,3.157562971
reading,13,The woman waited with the niece of the clerks who were,0,pl,0,LSTM_6,2.564326286
reading,13,The woman waited with the niece of the clerks who were,0,pl,0,LSTM_7,4.045152664
reading,13,The woman waited with the niece of the clerks who were,0,pl,0,LSTM_8,3.603445053
reading,13,The woman waited with the niece of the clerks who were,0,pl,0,LSTM_9,3.269692898
reading,13,The woman waited with the nieces of the clerk who were,0,pl,1,LSTM_1,7.078448296
reading,13,The woman waited with the nieces of the clerk who were,0,pl,1,LSTM_10,4.807052135
reading,13,The woman waited with the nieces of the clerk who were,0,pl,1,LSTM_11,6.268042564
reading,13,The woman waited with the nieces of the clerk who were,0,pl,1,LSTM_12,5.317035198
reading,13,The woman waited with the nieces of the clerk who were,0,pl,1,LSTM_13,6.530789852
reading,13,The woman waited with the nieces of the clerk who were,0,pl,1,LSTM_14,5.498298168
reading,13,The woman waited with the nieces of the clerk who were,0,pl,1,LSTM_15,5.997010231
reading,13,The woman waited with the nieces of the clerk who were,0,pl,1,LSTM_16,4.540736675
reading,13,The woman waited with the nieces of the clerk who were,0,pl,1,LSTM_17,5.476686954
reading,13,The woman waited with the nieces of the clerk who were,0,pl,1,LSTM_18,5.816296577
reading,13,The woman waited with the nieces of the clerk who were,0,pl,1,LSTM_19,5.063320637
reading,13,The woman waited with the nieces of the clerk who were,0,pl,1,LSTM_2,5.852912903
reading,13,The woman waited with the nieces of the clerk who were,0,pl,1,LSTM_20,5.055957317
reading,13,The woman waited with the nieces of the clerk who were,0,pl,1,LSTM_21,3.938915968
reading,13,The woman waited with the nieces of the clerk who were,0,pl,1,LSTM_22,5.533542633
reading,13,The woman waited with the nieces of the clerk who were,0,pl,1,LSTM_23,4.221417427
reading,13,The woman waited with the nieces of the clerk who were,0,pl,1,LSTM_24,6.338093281
reading,13,The woman waited with the nieces of the clerk who were,0,pl,1,LSTM_25,4.955079556
reading,13,The woman waited with the nieces of the clerk who were,0,pl,1,LSTM_3,4.185757637
reading,13,The woman waited with the nieces of the clerk who were,0,pl,1,LSTM_4,4.268278122
reading,13,The woman waited with the nieces of the clerk who were,0,pl,1,LSTM_5,6.554865837
reading,13,The woman waited with the nieces of the clerk who were,0,pl,1,LSTM_6,4.63224268
reading,13,The woman waited with the nieces of the clerk who were,0,pl,1,LSTM_7,6.676131248
reading,13,The woman waited with the nieces of the clerk who were,0,pl,1,LSTM_8,5.828189373
reading,13,The woman waited with the nieces of the clerk who were,0,pl,1,LSTM_9,7.146636963
reading,13,The woman blamed the clerk of the nieces who was,1,sg,1,LSTM_1,5.309658527
reading,13,The woman blamed the clerk of the nieces who was,1,sg,1,LSTM_10,5.025148869
reading,13,The woman blamed the clerk of the nieces who was,1,sg,1,LSTM_11,5.410015583
reading,13,The woman blamed the clerk of the nieces who was,1,sg,1,LSTM_12,7.218575478
reading,13,The woman blamed the clerk of the nieces who was,1,sg,1,LSTM_13,8.284258842
reading,13,The woman blamed the clerk of the nieces who was,1,sg,1,LSTM_14,5.839388847
reading,13,The woman blamed the clerk of the nieces who was,1,sg,1,LSTM_15,6.398662567
reading,13,The woman blamed the clerk of the nieces who was,1,sg,1,LSTM_16,5.76531744
reading,13,The woman blamed the clerk of the nieces who was,1,sg,1,LSTM_17,4.203068256
reading,13,The woman blamed the clerk of the nieces who was,1,sg,1,LSTM_18,4.276462555
reading,13,The woman blamed the clerk of the nieces who was,1,sg,1,LSTM_19,6.989041805
reading,13,The woman blamed the clerk of the nieces who was,1,sg,1,LSTM_2,6.02951622
reading,13,The woman blamed the clerk of the nieces who was,1,sg,1,LSTM_20,6.692111969
reading,13,The woman blamed the clerk of the nieces who was,1,sg,1,LSTM_21,5.076731682
reading,13,The woman blamed the clerk of the nieces who was,1,sg,1,LSTM_22,5.654638767
reading,13,The woman blamed the clerk of the nieces who was,1,sg,1,LSTM_23,5.342285156
reading,13,The woman blamed the clerk of the nieces who was,1,sg,1,LSTM_24,6.702635765
reading,13,The woman blamed the clerk of the nieces who was,1,sg,1,LSTM_25,6.191106319
reading,13,The woman blamed the clerk of the nieces who was,1,sg,1,LSTM_3,3.543616533
reading,13,The woman blamed the clerk of the nieces who was,1,sg,1,LSTM_4,4.483456135
reading,13,The woman blamed the clerk of the nieces who was,1,sg,1,LSTM_5,5.0661726
reading,13,The woman blamed the clerk of the nieces who was,1,sg,1,LSTM_6,5.589441299
reading,13,The woman blamed the clerk of the nieces who was,1,sg,1,LSTM_7,5.515497208
reading,13,The woman blamed the clerk of the nieces who was,1,sg,1,LSTM_8,6.215717316
reading,13,The woman blamed the clerk of the nieces who was,1,sg,1,LSTM_9,4.709395409
reading,13,The woman blamed the clerks of the niece who was,1,sg,0,LSTM_1,2.766438484
reading,13,The woman blamed the clerks of the niece who was,1,sg,0,LSTM_10,4.205365658
reading,13,The woman blamed the clerks of the niece who was,1,sg,0,LSTM_11,2.901355505
reading,13,The woman blamed the clerks of the niece who was,1,sg,0,LSTM_12,3.503148317
reading,13,The woman blamed the clerks of the niece who was,1,sg,0,LSTM_13,3.411262035
reading,13,The woman blamed the clerks of the niece who was,1,sg,0,LSTM_14,3.297451258
reading,13,The woman blamed the clerks of the niece who was,1,sg,0,LSTM_15,6.104238033
reading,13,The woman blamed the clerks of the niece who was,1,sg,0,LSTM_16,3.691618681
reading,13,The woman blamed the clerks of the niece who was,1,sg,0,LSTM_17,2.420464993
reading,13,The woman blamed the clerks of the niece who was,1,sg,0,LSTM_18,2.671597481
reading,13,The woman blamed the clerks of the niece who was,1,sg,0,LSTM_19,6.00699091
reading,13,The woman blamed the clerks of the niece who was,1,sg,0,LSTM_2,2.505308151
reading,13,The woman blamed the clerks of the niece who was,1,sg,0,LSTM_20,3.479025364
reading,13,The woman blamed the clerks of the niece who was,1,sg,0,LSTM_21,3.603328943
reading,13,The woman blamed the clerks of the niece who was,1,sg,0,LSTM_22,3.456962824
reading,13,The woman blamed the clerks of the niece who was,1,sg,0,LSTM_23,3.363546133
reading,13,The woman blamed the clerks of the niece who was,1,sg,0,LSTM_24,3.029109001
reading,13,The woman blamed the clerks of the niece who was,1,sg,0,LSTM_25,3.72996974
reading,13,The woman blamed the clerks of the niece who was,1,sg,0,LSTM_3,3.085480452
reading,13,The woman blamed the clerks of the niece who was,1,sg,0,LSTM_4,3.381784678
reading,13,The woman blamed the clerks of the niece who was,1,sg,0,LSTM_5,2.963150263
reading,13,The woman blamed the clerks of the niece who was,1,sg,0,LSTM_6,3.888777494
reading,13,The woman blamed the clerks of the niece who was,1,sg,0,LSTM_7,3.577539444
reading,13,The woman blamed the clerks of the niece who was,1,sg,0,LSTM_8,2.887616634
reading,13,The woman blamed the clerks of the niece who was,1,sg,0,LSTM_9,4.593711376
reading,13,The woman blamed the clerk of the nieces who were,1,pl,0,LSTM_1,3.001078844
reading,13,The woman blamed the clerk of the nieces who were,1,pl,0,LSTM_10,3.509269238
reading,13,The woman blamed the clerk of the nieces who were,1,pl,0,LSTM_11,2.80632472
reading,13,The woman blamed the clerk of the nieces who were,1,pl,0,LSTM_12,2.555369377
reading,13,The woman blamed the clerk of the nieces who were,1,pl,0,LSTM_13,2.905107498
reading,13,The woman blamed the clerk of the nieces who were,1,pl,0,LSTM_14,4.124714851
reading,13,The woman blamed the clerk of the nieces who were,1,pl,0,LSTM_15,4.306364059
reading,13,The woman blamed the clerk of the nieces who were,1,pl,0,LSTM_16,2.926697254
reading,13,The woman blamed the clerk of the nieces who were,1,pl,0,LSTM_17,3.542576313
reading,13,The woman blamed the clerk of the nieces who were,1,pl,0,LSTM_18,2.952867508
reading,13,The woman blamed the clerk of the nieces who were,1,pl,0,LSTM_19,3.428593636
reading,13,The woman blamed the clerk of the nieces who were,1,pl,0,LSTM_2,3.448775053
reading,13,The woman blamed the clerk of the nieces who were,1,pl,0,LSTM_20,3.190308809
reading,13,The woman blamed the clerk of the nieces who were,1,pl,0,LSTM_21,3.221370697
reading,13,The woman blamed the clerk of the nieces who were,1,pl,0,LSTM_22,4.892528534
reading,13,The woman blamed the clerk of the nieces who were,1,pl,0,LSTM_23,3.407403469
reading,13,The woman blamed the clerk of the nieces who were,1,pl,0,LSTM_24,3.18232131
reading,13,The woman blamed the clerk of the nieces who were,1,pl,0,LSTM_25,3.322760582
reading,13,The woman blamed the clerk of the nieces who were,1,pl,0,LSTM_3,4.338865757
reading,13,The woman blamed the clerk of the nieces who were,1,pl,0,LSTM_4,3.705853939
reading,13,The woman blamed the clerk of the nieces who were,1,pl,0,LSTM_5,3.444813728
reading,13,The woman blamed the clerk of the nieces who were,1,pl,0,LSTM_6,4.005247116
reading,13,The woman blamed the clerk of the nieces who were,1,pl,0,LSTM_7,3.842729568
reading,13,The woman blamed the clerk of the nieces who were,1,pl,0,LSTM_8,2.932113171
reading,13,The woman blamed the clerk of the nieces who were,1,pl,0,LSTM_9,3.926322699
reading,13,The woman blamed the clerks of the niece who were,1,pl,1,LSTM_1,7.032545567
reading,13,The woman blamed the clerks of the niece who were,1,pl,1,LSTM_10,4.142677307
reading,13,The woman blamed the clerks of the niece who were,1,pl,1,LSTM_11,3.928163528
reading,13,The woman blamed the clerks of the niece who were,1,pl,1,LSTM_12,6.56600523
reading,13,The woman blamed the clerks of the niece who were,1,pl,1,LSTM_13,5.998624325
reading,13,The woman blamed the clerks of the niece who were,1,pl,1,LSTM_14,5.666440964
reading,13,The woman blamed the clerks of the niece who were,1,pl,1,LSTM_15,5.198806763
reading,13,The woman blamed the clerks of the niece who were,1,pl,1,LSTM_16,3.52863121
reading,13,The woman blamed the clerks of the niece who were,1,pl,1,LSTM_17,5.718882084
reading,13,The woman blamed the clerks of the niece who were,1,pl,1,LSTM_18,5.819057941
reading,13,The woman blamed the clerks of the niece who were,1,pl,1,LSTM_19,5.70008564
reading,13,The woman blamed the clerks of the niece who were,1,pl,1,LSTM_2,6.040538311
reading,13,The woman blamed the clerks of the niece who were,1,pl,1,LSTM_20,4.481472492
reading,13,The woman blamed the clerks of the niece who were,1,pl,1,LSTM_21,3.161076307
reading,13,The woman blamed the clerks of the niece who were,1,pl,1,LSTM_22,6.037631035
reading,13,The woman blamed the clerks of the niece who were,1,pl,1,LSTM_23,4.232095718
reading,13,The woman blamed the clerks of the niece who were,1,pl,1,LSTM_24,6.192782402
reading,13,The woman blamed the clerks of the niece who were,1,pl,1,LSTM_25,4.417161465
reading,13,The woman blamed the clerks of the niece who were,1,pl,1,LSTM_3,3.820799828
reading,13,The woman blamed the clerks of the niece who were,1,pl,1,LSTM_4,3.765270233
reading,13,The woman blamed the clerks of the niece who were,1,pl,1,LSTM_5,5.628443718
reading,13,The woman blamed the clerks of the niece who were,1,pl,1,LSTM_6,4.234955311
reading,13,The woman blamed the clerks of the niece who were,1,pl,1,LSTM_7,4.442652225
reading,13,The woman blamed the clerks of the niece who were,1,pl,1,LSTM_8,6.886380672
reading,13,The woman blamed the clerks of the niece who were,1,pl,1,LSTM_9,4.76893425
reading,13,The woman waited with the clerk of the nieces who was,0,sg,1,LSTM_1,5.083839893
reading,13,The woman waited with the clerk of the nieces who was,0,sg,1,LSTM_10,5.137956142
reading,13,The woman waited with the clerk of the nieces who was,0,sg,1,LSTM_11,4.907026291
reading,13,The woman waited with the clerk of the nieces who was,0,sg,1,LSTM_12,7.25583601
reading,13,The woman waited with the clerk of the nieces who was,0,sg,1,LSTM_13,7.977576256
reading,13,The woman waited with the clerk of the nieces who was,0,sg,1,LSTM_14,4.491347313
reading,13,The woman waited with the clerk of the nieces who was,0,sg,1,LSTM_15,5.635876179
reading,13,The woman waited with the clerk of the nieces who was,0,sg,1,LSTM_16,5.208469868
reading,13,The woman waited with the clerk of the nieces who was,0,sg,1,LSTM_17,4.483121395
reading,13,The woman waited with the clerk of the nieces who was,0,sg,1,LSTM_18,4.456693172
reading,13,The woman waited with the clerk of the nieces who was,0,sg,1,LSTM_19,6.706961632
reading,13,The woman waited with the clerk of the nieces who was,0,sg,1,LSTM_2,6.294590473
reading,13,The woman waited with the clerk of the nieces who was,0,sg,1,LSTM_20,6.089257717
reading,13,The woman waited with the clerk of the nieces who was,0,sg,1,LSTM_21,4.79225111
reading,13,The woman waited with the clerk of the nieces who was,0,sg,1,LSTM_22,5.289008141
reading,13,The woman waited with the clerk of the nieces who was,0,sg,1,LSTM_23,5.673545361
reading,13,The woman waited with the clerk of the nieces who was,0,sg,1,LSTM_24,7.910438538
reading,13,The woman waited with the clerk of the nieces who was,0,sg,1,LSTM_25,5.297195435
reading,13,The woman waited with the clerk of the nieces who was,0,sg,1,LSTM_3,3.082376719
reading,13,The woman waited with the clerk of the nieces who was,0,sg,1,LSTM_4,4.004541874
reading,13,The woman waited with the clerk of the nieces who was,0,sg,1,LSTM_5,4.854681015
reading,13,The woman waited with the clerk of the nieces who was,0,sg,1,LSTM_6,5.871033669
reading,13,The woman waited with the clerk of the nieces who was,0,sg,1,LSTM_7,3.649581909
reading,13,The woman waited with the clerk of the nieces who was,0,sg,1,LSTM_8,6.352889061
