exp,verb,item,sent,bias,isHigh ,gender,score_bert,score_bert_base,score_bert_pro,score_roberta,score_roberta_base,score_roberta_pro
ic_mismatch,bewildered,5,The actor bewildered the actress because she was there.,49,0,f,0.6507466435432434,0.83885258436203,0.8391517400741577,0.2418842911720276,0.2343863695859909,0.09381460398435593
ic_mismatch,bewildered,5,The actress bewildered the actor because he was there.,49,0,m,0.658392608165741,0.8454561829566956,0.7354321479797363,0.1822565495967865,0.15101704001426697,0.08146438747644424
ic_mismatch,bewildered,5,The actress bewildered the actor because she was there.,49,1,f,0.18525144457817078,0.08802062273025513,0.07354854047298431,0.6004227995872498,0.6739786863327026,0.19138920307159424
ic_mismatch,blamed,5,The actor blamed the actress because he was there.,-30,1,m,0.10551183670759201,0.04329090565443039,0.0216020867228508,0.2676253914833069,0.1483454555273056,0.17069250345230103
ic_mismatch,blamed,5,The actor blamed the actress because she was there.,-30,0,f,0.80949866771698,0.9103912115097046,0.8491551876068115,0.6775130033493042,0.821866512298584,0.6436629295349121
ic_mismatch,blamed,5,The actress blamed the actor because he was there.,-30,0,m,0.7057327628135681,0.867588222026825,0.7289186716079712,0.5108794569969177,0.6792718768119812,0.5336463451385498
ic_mismatch,blamed,5,The actress blamed the actor because she was there.,-30,1,f,0.1773339956998825,0.07130520790815353,0.06306736916303635,0.4358837306499481,0.2910460829734802,0.27950337529182434
ic_mismatch,blessed,5,The actor blessed the actress because he was there.,-21,1,m,0.10641080886125565,0.06520851701498032,0.023030005395412445,0.4498327970504761,0.30202940106391907,0.20441646873950958
ic_mismatch,blessed,5,The actor blessed the actress because she was there.,-21,0,f,0.8018169403076172,0.8867710828781128,0.8755041360855103,0.42669400572776794,0.6690458059310913,0.6192388534545898
ic_mismatch,blessed,5,The actress blessed the actor because he was there.,-21,0,m,0.8094989657402039,0.9093760251998901,0.8149574398994446,0.4918587803840637,0.645983874797821,0.5544223189353943
ic_mismatch,blessed,5,The actress blessed the actor because she was there.,-21,1,f,0.09629081189632416,0.03947223350405693,0.02620018646121025,0.42358118295669556,0.3246544897556305,0.2601177990436554
ic_mismatch,bored,5,The actor bored the actress because he was there.,73,1,m,0.21728381514549255,0.09330316632986069,0.04266016557812691,0.4259578287601471,0.48024046421051025,0.10906436294317245
ic_mismatch,bored,5,The actor bored the actress because she was there.,73,0,f,0.6051344275474548,0.8501392006874084,0.8443753123283386,0.14599299430847168,0.17010252177715302,0.06309488415718079
ic_mismatch,bored,5,The actress bored the actor because he was there.,73,0,m,0.5985456705093384,0.805404007434845,0.7234402894973755,0.11723554134368896,0.12261100113391876,0.061024609953165054
ic_mismatch,bored,5,The actress bored the actor because she was there.,73,1,f,0.22793059051036835,0.13099361956119537,0.09976989030838013,0.5417381525039673,0.5840257406234741,0.1281173676252365
ic_mismatch,bothered,5,The actor bothered the actress because he was there.,59,1,m,0.27460747957229614,0.13392505049705505,0.06775515526533127,0.5766220688819885,0.575088620185852,0.30681687593460083
ic_mismatch,bothered,5,The actor bothered the actress because she was there.,59,0,f,0.49777281284332275,0.7957671284675598,0.799953281879425,0.331152081489563,0.35401540994644165,0.31654542684555054
ic_mismatch,bothered,5,The actress bothered the actor because he was there.,59,0,m,0.4896151125431061,0.7740616798400879,0.6743718981742859,0.1036967858672142,0.12046968936920166,0.20123280584812164
ic_mismatch,bothered,5,The actress bothered the actor because she was there.,59,1,f,0.2893170714378357,0.1471603661775589,0.12882739305496216,0.8321951627731323,0.8313383460044861,0.46604910492897034
ic_mismatch,called,5,The actor called the actress because he was there.,82,1,m,0.06047273427248001,0.03646973893046379,0.01799456775188446,0.18977728486061096,0.09970033168792725,0.049552664160728455
ic_mismatch,called,5,The actor called the actress because she was there.,82,0,f,0.8563879132270813,0.9111072421073914,0.883124589920044,0.7756130695343018,0.8761869072914124,0.849897027015686
ic_mismatch,called,5,The actress called the actor because he was there.,82,0,m,0.8462833166122437,0.9162011742591858,0.8326146006584167,0.7073266506195068,0.8541591167449951,0.8179245591163635
ic_mismatch,called,5,The actress called the actor because she was there.,82,1,f,0.05649278312921524,0.025503581389784813,0.022751597687602043,0.2568073570728302,0.12080148607492447,0.07560940831899643
ic_mismatch,calmed,5,The actor calmed the actress because he was there.,-53,1,m,0.14770998060703278,0.1117883026599884,0.0521327368915081,0.7478788495063782,0.8062106966972351,0.39699578285217285
ic_mismatch,calmed,5,The actor calmed the actress because she was there.,-53,0,f,0.747183084487915,0.8308030962944031,0.810080885887146,0.07813355326652527,0.0975116416811943,0.07354553788900375
ic_mismatch,calmed,5,The actress calmed the actor because he was there.,-53,0,m,0.6773619651794434,0.8169260025024414,0.7083435654640198,0.02256973460316658,0.0382864885032177,0.03844495862722397
ic_mismatch,calmed,5,The actress calmed the actor because she was there.,-53,1,f,0.19224730134010315,0.11214638501405716,0.08452356606721878,0.8467138409614563,0.8778381943702698,0.4604233205318451
ic_mismatch,calmed down,5,The actor calmed down the actress because he was there.,-79,1,m,0.1999235302209854,0.13309429585933685,0.04416970908641815,0.6481689214706421,0.7652120590209961,0.3741942048072815
ic_mismatch,calmed down,5,The actor calmed down the actress because she was there.,-79,0,f,0.5286653637886047,0.7434548139572144,0.6299999356269836,0.12992562353610992,0.13960488140583038,0.1372690051794052
ic_mismatch,calmed down,5,The actress calmed down the actor because he was there.,-79,0,m,0.4710882008075714,0.719438910484314,0.5109410881996155,0.021497244015336037,0.04049164429306984,0.06283627450466156
ic_mismatch,calmed down,5,The actress calmed down the actor because she was there.,-79,1,f,0.24569621682167053,0.15071287751197815,0.0902983769774437,0.8187393546104431,0.8878596425056458,0.47572946548461914
ic_mismatch,captivated,5,The actor captivated the actress because he was there.,78,1,m,0.5930125117301941,0.44072994589805603,0.3422008454799652,0.9654259085655212,0.9755620360374451,0.8351666331291199
ic_mismatch,captivated,5,The actor captivated the actress because she was there.,78,0,f,0.25860145688056946,0.477913498878479,0.4834161400794983,0.0076383561827242374,0.007391917984932661,0.01617608219385147
ic_mismatch,captivated,5,The actress captivated the actor because he was there.,78,0,m,0.32662302255630493,0.5246928930282593,0.42934852838516235,0.0013640181859955192,0.0010729995556175709,0.003634933615103364
ic_mismatch,captivated,5,The actress captivated the actor because she was there.,78,1,f,0.5155313014984131,0.37816548347473145,0.3482426106929779,0.9860526323318481,0.9914330244064331,0.9260510802268982
ic_mismatch,carried,5,The actor carried the actress because he was there.,-92,1,m,0.3031289577484131,0.28931954503059387,0.17579402029514313,0.30934685468673706,0.19013798236846924,0.10602523386478424
ic_mismatch,carried,5,The actor carried the actress because she was there.,-92,0,f,0.5360332727432251,0.6034907698631287,0.6119527816772461,0.5778544545173645,0.7307567596435547,0.5485066175460815
ic_mismatch,carried,5,The actress carried the actor because he was there.,-92,0,m,0.5728510618209839,0.6673466563224792,0.5515379905700684,0.5523781180381775,0.7308930158615112,0.5039732456207275
ic_mismatch,carried,5,The actress carried the actor because she was there.,-92,1,f,0.26134899258613586,0.20769356191158295,0.16399192810058594,0.35444357991218567,0.20444196462631226,0.18235789239406586
ic_mismatch,castigated,5,The actor castigated the actress because he was there.,-45,1,m,0.09109800308942795,0.05019230395555496,0.034086961299180984,0.23026134073734283,0.2732921242713928,0.2394573986530304
ic_mismatch,castigated,5,The actor castigated the actress because she was there.,-45,0,f,0.8116883039474487,0.8882768154144287,0.7866986393928528,0.7119072079658508,0.6965062618255615,0.6003028750419617
ic_mismatch,castigated,5,The actress castigated the actor because he was there.,-45,0,m,0.7431543469429016,0.8614351153373718,0.6891459822654724,0.4918133318424225,0.5920181274414062,0.47427135705947876
ic_mismatch,castigated,5,The actress castigated the actor because she was there.,-45,1,f,0.13303682208061218,0.06989975273609161,0.07516153156757355,0.45409104228019714,0.38157346844673157,0.3843565881252289
ic_mismatch,caught,5,The actor caught the actress because he was there.,-44,1,m,0.1357787549495697,0.07370443642139435,0.04102363437414169,0.445120632648468,0.36693447828292847,0.2447991967201233
ic_mismatch,caught,5,The actor caught the actress because she was there.,-44,0,f,0.7551596164703369,0.8684467673301697,0.8393387198448181,0.4808066189289093,0.5842040181159973,0.4834476709365845
ic_mismatch,caught,5,The actress caught the actor because he was there.,-44,0,m,0.7534509301185608,0.8801536560058594,0.7947074174880981,0.5089928507804871,0.6018180251121521,0.45886918902397156
ic_mismatch,caught,5,The actress caught the actor because she was there.,-44,1,f,0.1250142604112625,0.06093335524201393,0.05223611742258072,0.4197487533092499,0.35360437631607056,0.26399263739585876
ic_mismatch,cautioned,5,The actor cautioned the actress because he was there.,-36,1,m,0.206202432513237,0.10612679272890091,0.07072459906339645,0.6666491627693176,0.6188772916793823,0.352547287940979
ic_mismatch,cautioned,5,The actor cautioned the actress because she was there.,-36,0,f,0.629123330116272,0.7913944721221924,0.6232606172561646,0.15041914582252502,0.25201186537742615,0.1144985780119896
ic_mismatch,cautioned,5,The actress cautioned the actor because he was there.,-36,0,m,0.5692517161369324,0.7160913348197937,0.5049001574516296,0.090877965092659,0.19683736562728882,0.08217718452215195
ic_mismatch,cautioned,5,The actress cautioned the actor because she was there.,-36,1,f,0.23321528732776642,0.1739683747291565,0.14283397793769836,0.7611963748931885,0.6824184060096741,0.4343538284301758
ic_mismatch,celebrated,5,The actor celebrated the actress because he was there.,-72,1,m,0.09675677865743637,0.05649084225296974,0.022973166778683662,0.10257459431886673,0.0756525918841362,0.07897556573152542
ic_mismatch,celebrated,5,The actor celebrated the actress because she was there.,-72,0,f,0.8480184674263,0.9120638370513916,0.9005748629570007,0.8751596212387085,0.9132640361785889,0.8408817648887634
ic_mismatch,celebrated,5,The actress celebrated the actor because he was there.,-72,0,m,0.8978679776191711,0.9554336667060852,0.8929886817932129,0.7399582266807556,0.867041826248169,0.7790296673774719
ic_mismatch,celebrated,5,The actress celebrated the actor because she was there.,-72,1,f,0.05134468153119087,0.016880761831998825,0.011825214140117168,0.23901672661304474,0.1218031719326973,0.1364067643880844
ic_mismatch,censured,5,The actor censured the actress because he was there.,-58,1,m,0.06733447313308716,0.0253639854490757,0.017850782722234726,0.22700117528438568,0.20267246663570404,0.16814424097537994
ic_mismatch,censured,5,The actor censured the actress because she was there.,-58,0,f,0.876689612865448,0.9429963827133179,0.8882845044136047,0.6164391040802002,0.7345286011695862,0.5514546632766724
ic_mismatch,censured,5,The actress censured the actor because he was there.,-58,0,m,0.8321405053138733,0.9278796315193176,0.8197084665298462,0.5243393778800964,0.7099430561065674,0.4945600628852844
ic_mismatch,censured,5,The actress censured the actor because she was there.,-58,1,f,0.08073612302541733,0.029243800789117813,0.02873232401907444,0.3257746994495392,0.23374269902706146,0.22072094678878784
ic_mismatch,charmed,5,The actor charmed the actress because he was there.,81,1,m,0.33277949690818787,0.19318534433841705,0.10603426396846771,0.7429968118667603,0.8061507344245911,0.5420125722885132
ic_mismatch,charmed,5,The actor charmed the actress because she was there.,81,0,f,0.4861299693584442,0.7221601605415344,0.744676947593689,0.18650270998477936,0.15617546439170837,0.21768563985824585
ic_mismatch,charmed,5,The actress charmed the actor because he was there.,81,0,m,0.5800038576126099,0.8234933614730835,0.7635384798049927,0.0490402951836586,0.04173598065972328,0.13782168924808502
ic_mismatch,charmed,5,The actress charmed the actor because she was there.,81,1,f,0.2489161491394043,0.10422968864440918,0.07014431804418564,0.9110583662986755,0.9359737038612366,0.6665642261505127
ic_mismatch,chased,5,The actor chased the actress because he was there.,-33,1,m,0.06455947458744049,0.02653373032808304,0.009816998615860939,0.3142545521259308,0.17411208152770996,0.11286672204732895
ic_mismatch,chased,5,The actor chased the actress because she was there.,-33,0,f,0.8737433552742004,0.9465857744216919,0.9336257576942444,0.5809791088104248,0.7407879829406738,0.42096835374832153
ic_mismatch,chased,5,The actress chased the actor because he was there.,-33,0,m,0.8576036691665649,0.929300844669342,0.8661583065986633,0.6805986166000366,0.8092777132987976,0.4215758442878723
ic_mismatch,chased,5,The actress chased the actor because she was there.,-33,1,f,0.07392170280218124,0.032829396426677704,0.022621359676122665,0.21670249104499817,0.10126613825559616,0.09261322766542435
ic_mismatch,cheated,5,The actor cheated the actress because he was there.,63,1,m,0.32221221923828125,0.2739090025424957,0.1812223196029663,0.38971981406211853,0.4145653247833252,0.2031908631324768
ic_mismatch,cheated,5,The actor cheated the actress because she was there.,63,0,f,0.4896441400051117,0.6291294097900391,0.5873243808746338,0.3014935255050659,0.4079474210739136,0.16606205701828003
